name,price,url,category,metric
E- Waste Electronic Recycling Waste,₹15/ kg,https://www.indiamart.com/proddetail/e-waste-electronic-recycling-waste-18192575473.html,electronic-scrap,kg
E Waste Computer Scrap/ Electrical scrap buy and sell service,₹35/ kg,https://www.indiamart.com/proddetail/e-waste-computer-scrap-electrical-scrap-buy-and-sell-service-2849009949548.html,electronic-scrap,kg
"Mix Electronic Scrap Buyer, Battery Type: Lithium Ion Battery",₹100/ kg,https://www.indiamart.com/proddetail/electronic-scrap-buyer-25956816897.html,electronic-scrap,kg
"Mix Electronic Scrap buyers, Battery Type: Lithium Ion Battery",₹200/ kg,https://www.indiamart.com/proddetail/electronic-scrap-buyers-26009791955.html,electronic-scrap,kg
Electronic Scrap,"₹6,000/ kg",https://www.indiamart.com/ms-traders-tirupati/,electronic-scrap,kg
Electronic Waste Scrap,₹100/ kg,https://www.indiamart.com/a-s-traders-sehore/,electronic-scrap,kg
ELECTRONIC PCB SCRAP PLATES FOR COPPER RECOVERY AND FOR MAKING PCB FIBER POWDER TO MAKE BOARDS.,₹100/ kg,https://www.indiamart.com/proddetail/electronic-pcb-scrap-plates-for-copper-recovery-and-for-making-pcb-fiber-powder-to-make-boards-18886721773.html,electronic-scrap,kg
Grey Electronic Item Scrap,₹40/ kg,https://www.indiamart.com/proddetail/electronic-item-scrap-25318473112.html,electronic-scrap,kg
"Buyer of Copier Scrap, Xerox Scrap",₹10/ kg,https://www.indiamart.com/proddetail/buyer-of-copier-scrap-xerox-scrap-26955196673.html,electronic-scrap,kg
Machine Scrap,"₹60,000/ tonne",https://www.indiamart.com/sunill-luhar/,electronic-scrap,tonne
Electronics Scrap,"₹2,000/ kg",https://www.indiamart.com/amalik-traders-varanasi/,electronic-scrap,kg
Sunmica Paper Waste,₹7/ tonne,https://www.indiamart.com/bansilalpaperwaste/,waste-paper,tonne
"Printed White Paper Waste, For Recycling, Grade: A Grade",₹20/ kg,https://www.indiamart.com/proddetail/white-paper-waste-24625540091.html,waste-paper,kg
White Plain Waste Paper Scrap,₹16/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-22579685755.html,waste-paper,kg
"Brown Cardboard Waste Paper, For Recycling, 50kg",₹26/ kg,https://www.indiamart.com/proddetail/cardboard-waste-paper-15284933673.html,waste-paper,kg
"Brown Printed Waste Paper Scrap, For Recycling",₹18/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-2851084758388.html,waste-paper,kg
White Waste Notebook,₹29/ kg,https://www.indiamart.com/proddetail/waste-notebook-2850679859573.html,waste-paper,kg
"Waste Paper Katran, For Use Fruit Packaging, Grade: 50 Gsm",₹25/ kg,https://www.indiamart.com/proddetail/waste-paper-katran-22460237230.html,waste-paper,kg
White Paper Scrap,₹20/ kg,https://www.indiamart.com/proddetail/paper-scrap-20776112155.html,waste-paper,kg
"White Text Books Scrap, For Recycle, 25 Kg",₹22/ kg,https://www.indiamart.com/proddetail/text-books-scrap-22993746573.html,waste-paper,kg
"Brown OCC Waste Paper Scraps, For Recycling, Baled USA ORIGIN, For Reclyling, Grade: 11","₹13,000/ tonne",https://www.indiamart.com/proddetail/occ-waste-paper-scraps-for-recycling-baled-usa-origin-2851723955991.html,waste-paper,tonne
Paper Core Scrap,₹9/ tonne,https://www.indiamart.com/krishnaplastic-22273522/,waste-paper,tonne
Gumming Waste ( Patti),₹6/ kg,https://www.indiamart.com/proddetail/gumming-waste-patti-21279163330.html,waste-paper,kg
"Brown Waste Paper Scrap, For Business use",₹18/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-26756089533.html,waste-paper,kg
Waste Corrugated Box,₹10/ kg,https://www.indiamart.com/proddetail/waste-corrugated-box-2850653165291.html,waste-paper,kg
"Waste Paper Sheet Scrap, For Recycling, 100 Gsm",₹15/ kg,https://www.indiamart.com/proddetail/waste-paper-sheet-scrap-2850797091197.html,waste-paper,kg
"Printed Waste Chopadi Scrap, For Paper Industry, 130 Gsm",₹23/ kg,https://www.indiamart.com/proddetail/printed-waste-chopadi-scrap-2849667474591.html,waste-paper,kg
Lamination Duplex Cutting Waste,₹21/ kg,https://www.indiamart.com/proddetail/lamination-duplex-cutting-waste-23086911573.html,waste-paper,kg
Waste paper roll for packing,₹15/ kg,https://www.indiamart.com/company/156034729/,waste-paper,kg
Paper Cone Waste,₹16/ kg,https://www.indiamart.com/barkha-trading-co/,waste-paper,kg
"Recycling Waste Newsaper Bundle, 10 Kg",₹27/ kg,https://www.indiamart.com/proddetail/recycling-waste-newsaper-bundle-22980183848.html,waste-paper,kg
"Waste Paper, For Newspaper",₹35/ kg,https://www.indiamart.com/proddetail/waste-paper-23206420091.html,waste-paper,kg
"Printed White Newspaper Scrap, Packaging Type: Plastic Bag",₹30/ kg,https://www.indiamart.com/proddetail/newspaper-scrap-2852059544612.html,waste-paper,kg
Brown Grade Waste Paper,₹13/ kg,https://www.indiamart.com/repuriya-brothers-company/,waste-paper,kg
Scrap paper,₹30/ kg,https://www.indiamart.com/proddetail/scrap-paper-22856293048.html,waste-paper,kg
White Paper Waste,₹25/ kg,https://www.indiamart.com/proddetail/white-paper-waste-20998331555.html,waste-paper,kg
Aluminium Scrap Per Kg,₹115/ kg,https://www.indiamart.com/bajaj-co-amritsar/,waste-paper,kg
Gatta Waste,₹24/ kg,https://www.indiamart.com/karan-traders-amritsar/,waste-paper,kg
Paper Cutting for Packing White & Colored,₹29.5/ kg,https://www.indiamart.com/ashirwadsales-jalandhar/,waste-paper,kg
"White Printed Waste Paper Scrap, 200 Gsm",₹25/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-2850543664073.html,waste-paper,kg
Old Paper Money,₹10/ tonne,https://www.indiamart.com/company/71899186/,waste-paper,tonne
"White Shredding Paper Scrap, Size: 25 Kg",₹25/ kg,https://www.indiamart.com/rough-paper-scrap/,waste-paper,kg
"Printed 80 GSM Old Book Waste Scrap, For Making Paper Plate",₹12/ kg,https://www.indiamart.com/proddetail/80-gsm-old-book-waste-scrap-2850624839488.html,waste-paper,kg
News Paper Scrap,₹9/ kg,https://www.indiamart.com/bharat-scrap-traders-gajraula/,waste-paper,kg
Books Waste Papers,₹29/ kg,https://www.indiamart.com/sahara-enterprises-atrauli/,waste-paper,kg
Carton Waste Paper Scrap,₹21/ kg,https://www.indiamart.com/mahadev-tiles-sanitary-and-hardware/,waste-paper,kg
White Printed Waste Book Scrap,₹18/ kg,https://www.indiamart.com/proddetail/waste-book-scrap-2850865780212.html,waste-paper,kg
Brown/ Golden / Yellow/ White Waste/ Scrap Waste Kraft Paper,₹22/ kg,https://www.indiamart.com/proddetail/waste-kraft-paper-24983720373.html,waste-paper,kg
"Bulk Multicolor Colour printe plate circle raw material, Packaging Type: Loose, 180",₹63/ kg,https://www.indiamart.com/proddetail/colour-printe-plate-circle-raw-material-2852179519348.html,waste-paper,kg
"Paper Shredder Scraps Paper, 10kg",₹20/ kg,https://www.indiamart.com/ssenterprises-8876435/,waste-paper,kg
"colour waste bailed box, 100 kg To 200kg",₹10.5/ kg,https://www.indiamart.com/proddetail/colour-waste-bailed-box-24252393255.html,waste-paper,kg
"Used Sticker Paper Role Scrap, For Scarp",₹5/ kg,https://www.indiamart.com/proddetail/used-sticker-paper-role-scrap-26123127730.html,waste-paper,kg
"Printed Laminate Paper Scrap, For Recycling, 150 Gsm",₹10/ kg,https://www.indiamart.com/proddetail/laminate-paper-scrap-2850503532333.html,waste-paper,kg
recycling waste paper scrap,₹18/ kg,https://www.indiamart.com/proddetail/recycling-waste-paper-scrap-25016321030.html,waste-paper,kg
"Printed White Buy Online Oinp Over Issue Newspaper Scrap In Asia, Africa, For Wrapping, Packaging Type: Normal",₹20/ kg,https://www.indiamart.com/proddetail/buy-online-oinp-over-issue-newspaper-scrap-in-asia-africa-2852094441333.html,waste-paper,kg
"Plain Wastage Paper scrap, Unable",₹10/ kg,https://www.indiamart.com/proddetail/wastage-paper-scrap-27291301697.html,waste-paper,kg
Puttha Scrap,₹9/ kg,https://www.indiamart.com/jwala-plast/,waste-paper,kg
"Brown Plain Waste Paper Scrap, For Recycle, Packaging Type: Loose",₹13/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-2851848889497.html,waste-paper,kg
Used Paper,₹12/ kg,https://www.indiamart.com/sai-sadhana-scrap/,waste-paper,kg
Wast Cartoon Pepar,"₹20,000/ tonne",https://www.indiamart.com/v-enterprises-bhubaneswar/,waste-paper,tonne
Dona paper scrap purchase bulk,₹8/ kg,https://www.indiamart.com/proddetail/dona-paper-scrap-purchase-bulk-2849301012155.html,waste-paper,kg
Waste Paper Scarab,₹14/ kg,https://www.indiamart.com/shamshad-entp/,waste-paper,kg
"Recycling Waste Paper Scrap, Grade: Mixed Grade",₹20/ kg,https://www.indiamart.com/proddetail/recycling-waste-paper-scrap-25464572088.html,waste-paper,kg
"Paper Scrap Buyer, Cross-Cut",₹25/ kg,https://www.indiamart.com/proddetail/paper-scrap-buyer-2851565869348.html,waste-paper,kg
West Coast Paper Dealer In Chennai,₹100/ kg,https://www.indiamart.com/sreeindiralpapermart/,waste-paper,kg
Waste Note Book,₹27/ kg,https://www.indiamart.com/butterfly-traders/,waste-paper,kg
Recycling News Paper Scrap Newspaper Waste,₹40/ kg,https://www.indiamart.com/proddetail/newspaper-waste-2850570472573.html,waste-paper,kg
Waste Papers,₹9/ kg,https://www.indiamart.com/proddetail/waste-papers-7100320488.html,waste-paper,kg
Waste Paper,"₹26,000/ tonne",https://www.indiamart.com/proddetail/waste-paper-17576558191.html,waste-paper,tonne
Paper Shredder Scrap Paper,₹20/ kg,https://www.indiamart.com/proddetail/paper-shredder-scrap-paper-22499579733.html,waste-paper,kg
Waste Scrap,₹125/ kg,https://www.indiamart.com/bhagyalaxmi-traders-chennai/,waste-paper,kg
WASTE GREEN CUTTING PAPER FOR PACKAGING,₹12/ kg,https://www.indiamart.com/proddetail/waste-green-cutting-paper-for-packaging-23978176633.html,waste-paper,kg
Waste Paper,₹30/ kg,https://www.indiamart.com/proddetail/waste-paper-14303293691.html,waste-paper,kg
"Printed Sorted office papaer sop / poc, Packaging Type: Bales",₹24/ kg,https://www.indiamart.com/proddetail/sorted-office-papaer-sop-poc-2852145348297.html,waste-paper,kg
tube waste,₹100/ kg,https://www.indiamart.com/sri-vengadasalapathy-dyes-chemicals/,waste-paper,kg
Waste Paper Scrap,₹14/ kg,https://www.indiamart.com/al-paper/,waste-paper,kg
Malayalam Papers,₹27/ kg,https://www.indiamart.com/proddetail/malayalam-papers-23237747088.html,waste-paper,kg
Used Eletrocast Scrap,₹27/ kg,https://www.indiamart.com/kony-traders/,waste-paper,kg
Ld Paper Scrap,₹30/ kg,https://www.indiamart.com/ferose-plastic-scrap/,waste-paper,kg
Tube Wasted,₹115/ kg,https://www.indiamart.com/avs-technologies-coimbatore/,waste-paper,kg
OCC waste & Pulp,₹250/ kg,https://www.indiamart.com/company/103066067/,waste-paper,kg
White Silver Craft Cutting Waste Paper,₹21/ kg,https://www.indiamart.com/proddetail/silver-craft-cutting-waste-paper-24153687448.html,waste-paper,kg
Gatta Waste,₹14/ kg,https://www.indiamart.com/akram-gatta-store/,waste-paper,kg
Corrugated Cardboard Scrap,₹12/ kg,https://www.indiamart.com/egreenway-solutions/,waste-paper,kg
E Waste Scrap,₹150/ kg,https://www.indiamart.com/jay-hanuman-traders-cuttack/,waste-paper,kg
Waste Paper,₹10/ kg,https://www.indiamart.com/jagmaya-store/,waste-paper,kg
Occ Corrugated Grade Waste Paper Scrap,₹12/ kg,https://www.indiamart.com/srinivas-traders-chandrapur/,waste-paper,kg
Craft Waste Paper,₹100/ kg,https://www.indiamart.com/s-brothers-enterprises-chapra/,waste-paper,kg
"Printed White Record Waste Paper, For Making Plates, Grade: A Grade",₹20/ kg,https://www.indiamart.com/proddetail/white-record-waste-paper-2851845129055.html,waste-paper,kg
"White Plain Old Book Scrap Sale and Purchase Bulk Quantity, Packaging Type: Bundle",₹30/ kg,https://www.indiamart.com/proddetail/old-book-scrap-sale-and-purchase-bulk-quantity-2849778156033.html,waste-paper,kg
"Old Book Waste Paper, For Recycling",₹28/ kg,https://www.indiamart.com/proddetail/old-book-waste-paper-26001103130.html,waste-paper,kg
"Printed Waste Paper, 1 mm, Packaging Type: Bundle",₹28/ kg,https://www.indiamart.com/proddetail/printed-waste-paper-27138454188.html,waste-paper,kg
Recycling Waste Paper Scrap,₹25/ kg,https://www.indiamart.com/proddetail/recycling-waste-paper-scrap-26504102255.html,waste-paper,kg
"White Plain Waste Paper Roll, 12mm, 300GSM",₹50/ kg,https://www.indiamart.com/proddetail/waste-paper-roll-2848950903148.html,waste-paper,kg
Metal Waste Scrap,₹100/ kg,https://www.indiamart.com/proddetail/metal-waste-scrap-26074174973.html,waste-paper,kg
"Plain OCC White Waste Paper, For Recycling, 80GSM",₹26/ kg,https://www.indiamart.com/proddetail/occ-white-waste-paper-2851564170191.html,waste-paper,kg
"White Printed Waste Paper Scrap, 50 kg",₹35/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-2851774563091.html,waste-paper,kg
White ONP Cutting Waste Paper,₹20/ kg,https://www.indiamart.com/rug-enterprises/,waste-paper,kg
"Plain Waste Duplex Paper, For Recycling, 120 Gsm",₹10/ kg,https://www.indiamart.com/proddetail/waste-duplex-paper-2851359348155.html,waste-paper,kg
"Plain Brown Used Bamboo Pulp Waste Paper, 5 mm, Packaging Type: Loose",₹20/ kg,https://www.indiamart.com/proddetail/used-bamboo-pulp-waste-paper-2849455508497.html,waste-paper,kg
"Printed Grey (Base) Old News Paper Scrap, Packaging Type: Loose, 48 Gsm",₹35/ kg,https://www.indiamart.com/proddetail/old-news-paper-scrap-2851522173091.html,waste-paper,kg
"Catalogue Waste Paper, 10 Kg",₹18/ kg,https://www.indiamart.com/proddetail/catalogue-waste-paper-22169386030.html,waste-paper,kg
Non Woven Waste Scrap,₹20/ kg,https://www.indiamart.com/abs-scrap-waste/,waste-paper,kg
"Scrap Waste, For Home Applicences",₹100/ kg,https://www.indiamart.com/ansh-raj-scrap-traders/,waste-paper,kg
"White Fresh Old Used Newspapers Waste Paper, For Recycling And Business Use",₹38/ kg,https://www.indiamart.com/proddetail/fresh-old-used-newspapers-waste-paper-2850320076912.html,waste-paper,kg
White Record Paper Scrap,₹26/ kg,https://www.indiamart.com/m-k-old-paper-mart/,waste-paper,kg
Waste Paper Scrap,₹20/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-8092272491.html,waste-paper,kg
"Waste Newspaper Waste Paper, Grade: Waste Newspaper, For Waste Newspaper","₹20,000/ tonne",https://www.indiamart.com/vimal-trader-dhanbad/,waste-paper,tonne
Waste Paper,₹20/ kg,https://www.indiamart.com/fiza-enterprises-dehradun/,waste-paper,kg
"Tissue Waste Paper, 10 Kg",₹18/ kg,https://www.indiamart.com/proddetail/scrap-paper-20637787862.html,waste-paper,kg
News Paper Scrap,₹25/ kg,https://www.indiamart.com/proddetail/news-paper-scrap-16872748555.html,waste-paper,kg
"White, Brown Quality Used Cardboard Waste Paper",₹120/ kg,https://www.indiamart.com/proddetail/quality-used-cardboard-waste-paper-17386856033.html,waste-paper,kg
News Paper Scrap,₹9/ kg,https://www.indiamart.com/sai-nath-scrap/,waste-paper,kg
Plain Waste Paper Scrap,₹15/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-2850305322373.html,waste-paper,kg
Brown Corrugated Craft Waste Paper,₹14/ kg,https://www.indiamart.com/proddetail/craft-waste-paper-22165240733.html,waste-paper,kg
Paper Scrap,"₹15,000/ tonne",https://www.indiamart.com/n-m-enterprises-kochi/,waste-paper,tonne
Paper Scrap,₹18/ kg,https://www.indiamart.com/proddetail/paper-scrap-14637566630.html,waste-paper,kg
Waste Paper Scrap,₹50/ kg,https://www.indiamart.com/company/160755371/,waste-paper,kg
"Brown PAPER SCRAP, For Card Board Making, 50KG",₹30/ kg,https://www.indiamart.com/proddetail/paper-scrap-23605606830.html,waste-paper,kg
Occ Waste,₹12/ kg,https://www.indiamart.com/grow-green-recyclers/,waste-paper,kg
Paper Cutting Scrap 1000 kg,₹15/ kg,https://www.indiamart.com/theeran-groups/,waste-paper,kg
Grey And White Hard Waste And Gada Waste,₹58/ kg,https://www.indiamart.com/sangeeth-mills/,waste-paper,kg
Waste Cloth Katran,₹200/ kg,https://www.indiamart.com/jk-cloth/,waste-paper,kg
White Plain 100 GSM Waste Paper Scrap,₹36/ kg,https://www.indiamart.com/proddetail/100-gsm-waste-paper-scrap-27219408591.html,waste-paper,kg
Waste Scrap,₹30/ kg,https://www.indiamart.com/proddetail/waste-scrap-2851701457273.html,waste-paper,kg
Waste Paper Mix Scraps,₹16/ kg,https://www.indiamart.com/arsh-papers/,waste-paper,kg
Raddi Waste Paper,₹15/ kg,https://www.indiamart.com/mahadev-entps-faridabad/,waste-paper,kg
Waste Paper,₹20/ kg,https://www.indiamart.com/proddetail/waste-paper-22827204248.html,waste-paper,kg
Paper Waste,₹12/ kg,https://www.indiamart.com/abhilasha-sons-company/,waste-paper,kg
Gatta Waste,₹20/ kg,https://www.indiamart.com/nktraders-faridabad/,waste-paper,kg
Paper Scrap,₹30/ kg,https://www.indiamart.com/ms-alsifa-trading-company/,waste-paper,kg
Waste Paper ( Occ 11 ),"₹11,000/ tonne",https://www.indiamart.com/proddetail/waste-paper-occ-11-11292968848.html,waste-paper,tonne
Old Book Scrap,₹25/ kg,https://www.indiamart.com/charan-dass-and-sons/,waste-paper,kg
"Brown Old Gatta, For Damage, Grade: 4",₹12/ tonne,https://www.indiamart.com/proddetail/old-gatta-25351179588.html,waste-paper,tonne
Waste Paper,₹12/ kg,https://www.indiamart.com/proddetail/waste-paper-20724664430.html,waste-paper,kg
Kraft Paper Scrap,₹20/ kg,https://www.indiamart.com/gupta-paper-mart/,waste-paper,kg
"White Fresh Waste Paper, For Vivek, 15",₹36/ kg,https://www.indiamart.com/proddetail/fresh-waste-paper-2851072854397.html,waste-paper,kg
"White Waste Paper Traders, For Recycling, Grade: Office Record",₹20/ kg,https://www.indiamart.com/proddetail/waste-paper-traders-2851868463762.html,waste-paper,kg
Used Scrap,₹17/ kg,https://www.indiamart.com/india-clean-waste-management/,waste-paper,kg
Paper Scrap,₹23/ kg,https://www.indiamart.com/hemendra-tiwari/,waste-paper,kg
Multi colour paper cutting,₹160/ kg,https://www.indiamart.com/raj-pyro-tech/,waste-paper,kg
"Multicolor Confetti Paper/Plastic Cuttings (Scrap, Dust And Kachra Etc)",₹110/ kg,https://www.indiamart.com/proddetail/confetti-paper-plastic-cuttings-scrap-dust-and-kachra-etc-2851880633630.html,waste-paper,kg
"White Printed Paper Scrap, For Recycle",₹28/ kg,https://www.indiamart.com/proddetail/printed-paper-scrap-25403669888.html,waste-paper,kg
Paper Scrap,₹30/ kg,https://www.indiamart.com/m-s-gi-socket/,waste-paper,kg
Paper Waste,₹17/ kg,https://www.indiamart.com/proddetail/paper-waste-26584094755.html,waste-paper,kg
Paper Roll Scrap,₹50/ kg,https://www.indiamart.com/radhikaenterprises-72050176/,waste-paper,kg
"Plain White Waste Paper, For Recycling Purpose, 170GSM",₹54/ kg,https://www.indiamart.com/proddetail/white-waste-paper-26483362133.html,waste-paper,kg
Wastage Scrap,₹70/ kg,https://www.indiamart.com/india-trade-company-ghaziabad/,waste-paper,kg
Waste Paper Sorted Book,₹35.5/ kg,https://www.indiamart.com/ace-auto-delhi/,waste-paper,kg
Old Newspaper Scrap,₹31/ kg,https://www.indiamart.com/proddetail/old-newspaper-scrap-25519951791.html,waste-paper,kg
Colored Waste Paper,₹300/ kg,https://www.indiamart.com/maa-monasha-trade-company/,waste-paper,kg
Plain Pepar Scrap,₹15/ kg,https://www.indiamart.com/proddetail/pepar-scrap-27291278673.html,waste-paper,kg
Wast Pepar,₹10/ kg,https://www.indiamart.com/siva-exporting-new-compani/,waste-paper,kg
OTHER PAPER,"₹1,000/ kg",https://www.indiamart.com/ms-sunil-traders/,waste-paper,kg
"Printed Waste Paper Scrap, For Recycling, 80GSM",₹15/ kg,https://www.indiamart.com/proddetail/waste-paper-scrap-19751774455.html,waste-paper,kg
Waste Paper,₹38/ kg,https://www.indiamart.com/pioneer-plastic-industries-gulbarga/,waste-paper,kg
Waste Newspaper,₹35/ kg,https://www.indiamart.com/sri-sai-baba-trading-corporation/,waste-paper,kg
Waste Fibers Rods Scrap,"₹18,000/ tonne",https://www.indiamart.com/proddetail/waste-fibers-rods-scrap-21166889055.html,waste-paper,tonne
Paper Wight West,₹23/ kg,https://www.indiamart.com/hkgn-industries-hyderabad/,waste-paper,kg
Waste Paper Bag Scrap,₹250/ kg,https://www.indiamart.com/surabhi-nagesh-goud/,waste-paper,kg
